,Accuracy,Image,Set,Experiment
10672,0.84,4085,val,11
10673,1.0,4087,val,11
10674,0.92,4088,val,11
10675,1.0,4090,val,11
10676,1.0,4094,val,11
10677,1.0,4100,val,11
10678,1.0,4102,val,11
10679,1.0,4118,val,11
10680,1.0,4119,val,11
10681,0.88,4121,val,11
10682,1.0,4124,val,11
10683,1.0,4127,val,11
10684,1.0,4128,val,11
10685,1.0,4131,val,11
10686,1.0,4133,val,11
10687,1.0,4137,val,11
10688,1.0,4142,val,11
10689,1.0,4143,val,11
10690,0.8695652173913043,4144,val,11
10691,1.0,4153,val,11
10692,0.92,4157,val,11
10693,1.0,4161,val,11
10694,1.0,4164,val,11
10695,1.0,4171,val,11
10696,1.0,4174,val,11
10697,0.84,4181,val,11
10698,1.0,4185,val,11
10699,0.92,4188,val,11
10700,0.8636363636363636,4196,val,11
10701,1.0,4207,val,11
10702,1.0,4214,val,11
10703,0.84,4217,val,11
10704,1.0,4223,val,11
10705,0.8333333333333334,4224,val,11
10706,0.9473684210526315,4230,val,11
10707,1.0,4237,val,11
10708,0.8333333333333334,4239,val,11
10709,1.0,4243,val,11
10710,1.0,4244,val,11
10711,1.0,4247,val,11
10712,1.0,4251,val,11
10713,0.9565217391304348,4256,val,11
10714,1.0,4258,val,11
10715,0.85,4265,val,11
10716,1.0,4274,val,11
10717,1.0,4277,val,11
10718,0.9166666666666666,4278,val,11
10719,1.0,4292,val,11
10720,1.0,4301,val,11
10721,1.0,4303,val,11
10722,0.9523809523809523,4307,val,11
10723,1.0,4338,val,11
10724,0.84,4340,val,11
10725,0.8125,4341,val,11
10726,1.0,4365,val,11
10727,1.0,4369,val,11
10728,1.0,4372,val,11
10729,0.92,4376,val,11
10730,1.0,4377,val,11
10731,1.0,4384,val,11
10732,1.0,4386,val,11
10733,1.0,4387,val,11
10734,1.0,4390,val,11
10735,1.0,4394,val,11
10736,0.9565217391304348,4397,val,11
10737,0.88,4406,val,11
10738,0.9130434782608695,4424,val,11
10739,1.0,4437,val,11
10740,1.0,4446,val,11
10741,1.0,4447,val,11
10742,0.8260869565217391,4448,val,11
10743,1.0,4464,val,11
10744,1.0,4469,val,11
10745,1.0,4482,val,11
10746,1.0,4483,val,11
10747,0.8333333333333334,4484,val,11
10748,1.0,4488,val,11
10749,1.0,4491,val,11
10750,1.0,4493,val,11
10751,1.0,4496,val,11
10752,1.0,4497,val,11
10753,0.8636363636363636,4498,val,11
10754,1.0,4499,val,11
10755,1.0,4501,val,11
10756,1.0,4511,val,11
10757,0.6956521739130435,4514,val,11
10758,0.92,4520,val,11
10759,0.75,4524,val,11
10760,1.0,4528,val,11
10761,0.8095238095238095,4529,val,11
10762,1.0,4538,val,11
10763,1.0,4569,val,11
10764,0.84,4580,val,11
10765,0.7777777777777778,4587,val,11
10766,1.0,4592,val,11
10767,1.0,4605,val,11
10768,1.0,4610,val,11
10769,1.0,4621,val,11
10770,0.8260869565217391,4622,val,11
10771,0.92,4624,val,11
10772,0.7619047619047619,4625,val,11
10773,0.8260869565217391,4632,val,11
10774,1.0,4633,val,11
10775,1.0,4637,val,11
10776,0.8636363636363636,4641,val,11
10777,0.9130434782608695,4662,val,11
10778,0.9,4666,val,11
10779,1.0,4667,val,11
10780,1.0,4675,val,11
10781,1.0,4678,val,11
10782,1.0,4681,val,11
10783,0.85,4687,val,11
10784,1.0,4691,val,11
10785,1.0,4697,val,11
10786,0.7,4703,val,11
10787,1.0,4708,val,11
10788,1.0,4719,val,11
10789,1.0,4721,val,11
10790,1.0,4724,val,11
10791,1.0,4735,val,11
10792,0.8,4738,val,11
10793,1.0,4753,val,11
10794,1.0,4754,val,11
10795,1.0,4765,val,11
10796,1.0,4771,val,11
10797,1.0,4773,val,11
10798,1.0,4789,val,11
10799,0.9583333333333334,4792,val,11
10800,1.0,3,test,11
10801,1.0,6,test,11
10802,1.0,32,test,11
10803,1.0,40,test,11
10804,1.0,57,test,11
10805,1.0,58,test,11
10806,0.84,62,test,11
10807,0.4782608695652174,68,test,11
10808,1.0,74,test,11
10809,1.0,83,test,11
10810,0.84,94,test,11
10811,1.0,95,test,11
10812,1.0,97,test,11
10813,1.0,98,test,11
10814,1.0,102,test,11
10815,1.0,109,test,11
10816,0.92,117,test,11
10817,1.0,128,test,11
10818,1.0,129,test,11
10819,1.0,138,test,11
10820,1.0,148,test,11
10821,1.0,149,test,11
10822,1.0,150,test,11
10823,1.0,155,test,11
10824,0.9,158,test,11
10825,0.9565217391304348,165,test,11
10826,1.0,167,test,11
10827,1.0,171,test,11
10828,0.9583333333333334,177,test,11
10829,0.92,184,test,11
10830,0.84,188,test,11
10831,0.92,194,test,11
10832,1.0,198,test,11
10833,0.7,205,test,11
10834,1.0,210,test,11
10835,1.0,214,test,11
10836,1.0,222,test,11
10837,0.95,224,test,11
10838,0.9473684210526315,230,test,11
10839,0.9565217391304348,232,test,11
10840,1.0,243,test,11
10841,1.0,247,test,11
10842,1.0,251,test,11
10843,1.0,256,test,11
10844,1.0,258,test,11
10845,0.68,271,test,11
10846,1.0,274,test,11
10847,0.92,276,test,11
10848,0.9,287,test,11
10849,1.0,289,test,11
10850,1.0,291,test,11
10851,1.0,302,test,11
10852,1.0,324,test,11
10853,1.0,325,test,11
10854,1.0,326,test,11
10855,1.0,327,test,11
10856,0.85,330,test,11
10857,1.0,331,test,11
10858,1.0,337,test,11
10859,1.0,340,test,11
10860,1.0,343,test,11
10861,1.0,346,test,11
10862,1.0,360,test,11
10863,1.0,374,test,11
10864,1.0,375,test,11
10865,0.9523809523809523,376,test,11
10866,1.0,383,test,11
10867,1.0,386,test,11
10868,0.92,394,test,11
10869,0.76,418,test,11
10870,1.0,421,test,11
10871,1.0,422,test,11
10872,1.0,426,test,11
10873,0.85,433,test,11
10874,0.8,439,test,11
10875,1.0,444,test,11
10876,1.0,448,test,11
10877,0.9047619047619048,454,test,11
10878,1.0,456,test,11
10879,0.84,464,test,11
10880,0.9,479,test,11
10881,1.0,489,test,11
10882,0.92,518,test,11
10883,0.8823529411764706,540,test,11
10884,1.0,541,test,11
10885,1.0,557,test,11
10886,1.0,558,test,11
10887,1.0,569,test,11
10888,1.0,577,test,11
10889,1.0,588,test,11
10890,0.9130434782608695,589,test,11
10891,0.8947368421052632,596,test,11
10892,1.0,600,test,11
10893,1.0,601,test,11
10894,1.0,610,test,11
10895,0.88,611,test,11
10896,1.0,614,test,11
10897,1.0,622,test,11
10898,1.0,623,test,11
10899,0.92,624,test,11
10900,1.0,630,test,11
10901,1.0,653,test,11
10902,1.0,658,test,11
10903,1.0,663,test,11
10904,1.0,670,test,11
10905,0.8571428571428571,676,test,11
10906,0.9090909090909091,677,test,11
10907,0.8181818181818182,678,test,11
10908,1.0,681,test,11
10909,0.9545454545454546,686,test,11
10910,1.0,705,test,11
10911,1.0,706,test,11
10912,0.9047619047619048,717,test,11
10913,1.0,725,test,11
10914,1.0,726,test,11
10915,1.0,739,test,11
10916,1.0,751,test,11
10917,0.92,759,test,11
10918,1.0,761,test,11
10919,0.7727272727272727,763,test,11
10920,0.92,765,test,11
10921,1.0,766,test,11
10922,1.0,778,test,11
10923,0.95,785,test,11
10924,1.0,786,test,11
10925,1.0,787,test,11
10926,1.0,790,test,11
10927,1.0,794,test,11
10928,0.9047619047619048,797,test,11
10929,1.0,802,test,11
10930,1.0,804,test,11
10931,0.7368421052631579,810,test,11
10932,1.0,813,test,11
10933,1.0,817,test,11
10934,1.0,819,test,11
10935,0.9545454545454546,834,test,11
10936,1.0,858,test,11
10937,0.92,869,test,11
10938,0.92,888,test,11
10939,1.0,896,test,11
10940,1.0,898,test,11
10941,1.0,908,test,11
10942,0.48,914,test,11
10943,1.0,917,test,11
10944,0.92,919,test,11
10945,1.0,921,test,11
10946,1.0,931,test,11
10947,1.0,932,test,11
10948,0.9545454545454546,940,test,11
10949,1.0,941,test,11
10950,0.8333333333333334,945,test,11
10951,0.92,960,test,11
10952,1.0,980,test,11
10953,1.0,990,test,11
10954,0.8636363636363636,1013,test,11
10955,1.0,1016,test,11
10956,0.875,1018,test,11
10957,0.9090909090909091,1021,test,11
10958,0.9473684210526315,1025,test,11
10959,1.0,1040,test,11
10960,1.0,1049,test,11
10961,0.8333333333333334,1060,test,11
10962,1.0,1088,test,11
10963,0.9166666666666666,1090,test,11
10964,0.7894736842105263,1094,test,11
10965,1.0,1111,test,11
10966,1.0,1112,test,11
10967,1.0,1118,test,11
10968,1.0,1123,test,11
10969,0.9047619047619048,1137,test,11
10970,0.9130434782608695,1139,test,11
10971,0.9565217391304348,1146,test,11
10972,0.92,1156,test,11
10973,1.0,1187,test,11
10974,1.0,1188,test,11
10975,1.0,1197,test,11
10976,1.0,1216,test,11
10977,1.0,1226,test,11
10978,0.9,1235,test,11
10979,1.0,1239,test,11
10980,1.0,1246,test,11
10981,1.0,1255,test,11
10982,1.0,1263,test,11
10983,1.0,1268,test,11
10984,1.0,1269,test,11
10985,1.0,1274,test,11
10986,0.92,1278,test,11
10987,1.0,1285,test,11
10988,1.0,1287,test,11
10989,0.75,1302,test,11
10990,1.0,1308,test,11
10991,0.9,1309,test,11
10992,0.9047619047619048,1316,test,11
10993,1.0,1321,test,11
10994,1.0,1331,test,11
10995,0.9,1352,test,11
10996,0.9130434782608695,1375,test,11
10997,1.0,1377,test,11
10998,1.0,1385,test,11
10999,1.0,1386,test,11
11000,1.0,1390,test,11
11001,0.9565217391304348,1392,test,11
11002,0.9166666666666666,1404,test,11
11003,1.0,1408,test,11
11004,0.8636363636363636,1423,test,11
11005,1.0,1424,test,11
11006,1.0,1435,test,11
11007,1.0,1436,test,11
11008,0.9583333333333334,1439,test,11
11009,1.0,1442,test,11
11010,1.0,1448,test,11
11011,1.0,1458,test,11
11012,1.0,1480,test,11
11013,1.0,1482,test,11
11014,1.0,1485,test,11
11015,1.0,1487,test,11
11016,1.0,1489,test,11
11017,0.76,1496,test,11
11018,1.0,1503,test,11
11019,1.0,1505,test,11
11020,1.0,1506,test,11
11021,1.0,1510,test,11
11022,1.0,1516,test,11
11023,1.0,1522,test,11
11024,1.0,1529,test,11
11025,0.7916666666666666,1551,test,11
11026,0.9166666666666666,1570,test,11
11027,0.92,1589,test,11
11028,0.8,1604,test,11
11029,1.0,1614,test,11
11030,0.84,1635,test,11
11031,1.0,1636,test,11
11032,1.0,1639,test,11
11033,0.6956521739130435,1641,test,11
11034,1.0,1654,test,11
11035,1.0,1664,test,11
11036,1.0,1666,test,11
11037,0.92,1668,test,11
11038,0.8571428571428571,1669,test,11
11039,0.85,1676,test,11
11040,1.0,1677,test,11
11041,1.0,1679,test,11
11042,0.6,1682,test,11
11043,1.0,1687,test,11
11044,0.9166666666666666,1692,test,11
11045,0.9047619047619048,1700,test,11
11046,1.0,1708,test,11
11047,1.0,1710,test,11
11048,1.0,1716,test,11
11049,0.9583333333333334,1723,test,11
11050,1.0,1731,test,11
11051,1.0,1737,test,11
11052,0.92,1739,test,11
11053,1.0,1740,test,11
11054,0.75,1741,test,11
11055,0.8947368421052632,1752,test,11
11056,1.0,1753,test,11
11057,1.0,1770,test,11
11058,0.875,1774,test,11
11059,1.0,1780,test,11
11060,0.8571428571428571,1786,test,11
11061,0.7727272727272727,1796,test,11
11062,1.0,1798,test,11
11063,1.0,1799,test,11
11064,1.0,1802,test,11
11065,1.0,1813,test,11
11066,1.0,1834,test,11
11067,1.0,1838,test,11
11068,1.0,1849,test,11
11069,0.6190476190476191,1851,test,11
11070,1.0,1853,test,11
11071,1.0,1858,test,11
11072,1.0,1859,test,11
11073,1.0,1897,test,11
11074,1.0,1906,test,11
11075,1.0,1918,test,11
11076,0.85,1926,test,11
11077,1.0,1941,test,11
11078,1.0,1942,test,11
11079,0.8636363636363636,1958,test,11
11080,1.0,1966,test,11
11081,1.0,1977,test,11
11082,1.0,1981,test,11
11083,1.0,1994,test,11
11084,1.0,1995,test,11
11085,0.9166666666666666,2000,test,11
11086,1.0,2003,test,11
11087,0.92,2004,test,11
11088,1.0,2007,test,11
11089,1.0,2009,test,11
11090,1.0,2022,test,11
11091,0.7619047619047619,2028,test,11
11092,1.0,2030,test,11
11093,1.0,2032,test,11
11094,0.9,2033,test,11
11095,0.9565217391304348,2034,test,11
11096,1.0,2038,test,11
11097,1.0,2040,test,11
11098,1.0,2048,test,11
11099,0.92,2062,test,11
11100,0.9090909090909091,2064,test,11
11101,1.0,2065,test,11
11102,0.92,2074,test,11
11103,0.92,2075,test,11
11104,1.0,2079,test,11
11105,0.84,2092,test,11
11106,1.0,2095,test,11
11107,1.0,2098,test,11
11108,1.0,2102,test,11
11109,1.0,2103,test,11
11110,1.0,2104,test,11
11111,1.0,2118,test,11
11112,1.0,2133,test,11
11113,1.0,2143,test,11
11114,0.75,2146,test,11
11115,1.0,2147,test,11
11116,1.0,2149,test,11
11117,0.7083333333333334,2152,test,11
11118,1.0,2166,test,11
11119,1.0,2174,test,11
11120,1.0,2193,test,11
11121,1.0,2233,test,11
11122,0.9523809523809523,2237,test,11
11123,1.0,2249,test,11
11124,1.0,2264,test,11
11125,1.0,2267,test,11
11126,1.0,2268,test,11
11127,1.0,2271,test,11
11128,1.0,2274,test,11
11129,1.0,2283,test,11
11130,0.9473684210526315,2284,test,11
11131,1.0,2288,test,11
11132,0.9166666666666666,2292,test,11
11133,0.9047619047619048,2294,test,11
11134,0.7916666666666666,2302,test,11
11135,1.0,2311,test,11
11136,0.875,2319,test,11
11137,1.0,2320,test,11
11138,0.7894736842105263,2356,test,11
11139,0.92,2359,test,11
11140,1.0,2364,test,11
11141,1.0,2369,test,11
11142,0.9090909090909091,2374,test,11
11143,1.0,2375,test,11
11144,0.92,2379,test,11
11145,0.9523809523809523,2385,test,11
11146,1.0,2393,test,11
11147,1.0,2396,test,11
11148,0.8636363636363636,2410,test,11
11149,1.0,2429,test,11
11150,1.0,2458,test,11
11151,0.8571428571428571,2467,test,11
11152,1.0,2469,test,11
11153,1.0,2475,test,11
11154,1.0,2481,test,11
11155,0.6190476190476191,2482,test,11
11156,1.0,2484,test,11
11157,1.0,2488,test,11
11158,1.0,2500,test,11
11159,1.0,2525,test,11
11160,1.0,2526,test,11
11161,1.0,2528,test,11
11162,0.64,2531,test,11
11163,0.92,2536,test,11
11164,0.92,2538,test,11
11165,0.8260869565217391,2542,test,11
11166,0.9545454545454546,2548,test,11
11167,1.0,2553,test,11
11168,1.0,2574,test,11
11169,1.0,2595,test,11
11170,1.0,2597,test,11
11171,0.5,2606,test,11
11172,0.8,2607,test,11
11173,1.0,2611,test,11
11174,1.0,2619,test,11
11175,1.0,2622,test,11
11176,1.0,2624,test,11
11177,1.0,2626,test,11
11178,0.9545454545454546,2628,test,11
11179,1.0,2630,test,11
11180,1.0,2633,test,11
11181,1.0,2635,test,11
11182,1.0,2646,test,11
11183,0.92,2655,test,11
11184,1.0,2659,test,11
11185,0.782608695652174,2660,test,11
11186,0.9166666666666666,2667,test,11
11187,1.0,2678,test,11
11188,0.9545454545454546,2683,test,11
11189,1.0,2712,test,11
11190,0.9545454545454546,2715,test,11
11191,1.0,2718,test,11
11192,1.0,2722,test,11
11193,1.0,2723,test,11
11194,0.68,2729,test,11
11195,1.0,2732,test,11
11196,1.0,2752,test,11
11197,1.0,2753,test,11
11198,0.6666666666666666,2764,test,11
11199,1.0,2765,test,11
11200,1.0,2768,test,11
11201,0.6666666666666666,2775,test,11
11202,0.9545454545454546,2778,test,11
11203,1.0,2780,test,11
11204,1.0,2785,test,11
11205,1.0,2792,test,11
11206,1.0,2807,test,11
11207,1.0,2812,test,11
11208,1.0,2813,test,11
11209,1.0,2823,test,11
11210,1.0,2833,test,11
11211,1.0,2839,test,11
11212,0.95,2842,test,11
11213,1.0,2849,test,11
11214,1.0,2850,test,11
11215,0.88,2854,test,11
11216,0.84,2856,test,11
11217,0.8888888888888888,2866,test,11
11218,1.0,2874,test,11
11219,1.0,2879,test,11
11220,0.9583333333333334,2887,test,11
11221,1.0,2893,test,11
11222,1.0,2897,test,11
11223,1.0,2903,test,11
11224,0.9583333333333334,2906,test,11
11225,1.0,2912,test,11
11226,1.0,2917,test,11
11227,1.0,2919,test,11
11228,1.0,2923,test,11
11229,0.8947368421052632,2927,test,11
11230,0.64,2929,test,11
11231,1.0,2932,test,11
11232,1.0,2950,test,11
11233,1.0,2953,test,11
11234,0.9523809523809523,2960,test,11
11235,1.0,2964,test,11
11236,0.9047619047619048,2968,test,11
11237,1.0,2974,test,11
11238,0.7619047619047619,2988,test,11
11239,0.92,2994,test,11
11240,1.0,3003,test,11
11241,0.7142857142857143,3005,test,11
11242,1.0,3009,test,11
11243,0.9523809523809523,3023,test,11
11244,1.0,3025,test,11
11245,1.0,3030,test,11
11246,1.0,3034,test,11
11247,1.0,3038,test,11
11248,1.0,3042,test,11
11249,1.0,3053,test,11
11250,1.0,3059,test,11
11251,1.0,3064,test,11
11252,0.9565217391304348,3076,test,11
11253,1.0,3084,test,11
11254,0.92,3088,test,11
11255,1.0,3092,test,11
11256,1.0,3098,test,11
11257,0.92,3099,test,11
11258,1.0,3106,test,11
11259,1.0,3110,test,11
11260,0.92,3115,test,11
11261,1.0,3120,test,11
11262,0.88,3125,test,11
11263,1.0,3128,test,11
11264,1.0,3144,test,11
11265,1.0,3151,test,11
11266,1.0,3156,test,11
11267,1.0,3159,test,11
11268,0.9523809523809523,3164,test,11
11269,0.9565217391304348,3170,test,11
11270,1.0,3179,test,11
11271,1.0,3192,test,11
11272,1.0,3193,test,11
11273,1.0,3200,test,11
11274,0.9166666666666666,3226,test,11
11275,1.0,3229,test,11
11276,1.0,3240,test,11
11277,1.0,3255,test,11
11278,1.0,3267,test,11
11279,1.0,3288,test,11
11280,1.0,3296,test,11
11281,0.9583333333333334,3301,test,11
11282,1.0,3305,test,11
11283,1.0,3306,test,11
11284,1.0,3311,test,11
11285,0.9166666666666666,3315,test,11
11286,1.0,3316,test,11
11287,1.0,3323,test,11
11288,0.9047619047619048,3325,test,11
11289,1.0,3340,test,11
11290,1.0,3347,test,11
11291,0.75,3355,test,11
11292,1.0,3356,test,11
11293,0.9444444444444444,3360,test,11
11294,1.0,3364,test,11
11295,1.0,3367,test,11
11296,1.0,3386,test,11
11297,1.0,3395,test,11
11298,1.0,3398,test,11
11299,0.8695652173913043,3399,test,11
11300,1.0,3411,test,11
11301,1.0,3420,test,11
11302,1.0,3430,test,11
11303,1.0,3444,test,11
11304,1.0,3457,test,11
11305,1.0,3462,test,11
11306,1.0,3469,test,11
11307,1.0,3486,test,11
11308,1.0,3493,test,11
11309,1.0,3495,test,11
11310,1.0,3499,test,11
11311,0.9,3500,test,11
11312,1.0,3504,test,11
11313,0.9523809523809523,3505,test,11
11314,0.7777777777777778,3512,test,11
11315,0.9090909090909091,3516,test,11
11316,0.28,3518,test,11
11317,1.0,3525,test,11
11318,1.0,3529,test,11
11319,1.0,3544,test,11
11320,0.9090909090909091,3546,test,11
11321,1.0,3556,test,11
11322,1.0,3559,test,11
11323,0.84,3560,test,11
11324,1.0,3567,test,11
11325,0.88,3574,test,11
11326,0.8636363636363636,3577,test,11
11327,0.95,3584,test,11
11328,0.9090909090909091,3592,test,11
11329,1.0,3602,test,11
11330,1.0,3606,test,11
11331,0.92,3608,test,11
11332,0.9047619047619048,3616,test,11
11333,0.92,3620,test,11
11334,1.0,3625,test,11
11335,0.9090909090909091,3634,test,11
11336,1.0,3640,test,11
11337,0.84,3646,test,11
11338,1.0,3648,test,11
11339,1.0,3658,test,11
11340,0.92,3663,test,11
11341,0.8571428571428571,3679,test,11
11342,0.84,3683,test,11
11343,1.0,3691,test,11
11344,1.0,3692,test,11
11345,0.85,3705,test,11
11346,0.8095238095238095,3714,test,11
11347,1.0,3724,test,11
11348,0.64,3733,test,11
11349,1.0,3740,test,11
11350,0.8571428571428571,3753,test,11
11351,0.8333333333333334,3760,test,11
11352,1.0,3761,test,11
11353,1.0,3782,test,11
11354,1.0,3783,test,11
11355,1.0,3785,test,11
11356,1.0,3789,test,11
11357,1.0,3807,test,11
11358,1.0,3835,test,11
11359,1.0,3838,test,11
11360,0.76,3841,test,11
11361,1.0,3864,test,11
11362,1.0,3878,test,11
11363,0.8,3883,test,11
11364,1.0,3885,test,11
11365,1.0,3893,test,11
11366,1.0,3894,test,11
11367,0.9523809523809523,3897,test,11
11368,1.0,3898,test,11
11369,1.0,3902,test,11
11370,1.0,3904,test,11
11371,0.9523809523809523,3912,test,11
11372,1.0,3914,test,11
11373,1.0,3915,test,11
11374,1.0,3925,test,11
11375,1.0,3930,test,11
11376,1.0,3931,test,11
11377,0.7391304347826086,3935,test,11
11378,0.9473684210526315,3939,test,11
11379,0.8571428571428571,3947,test,11
11380,1.0,3952,test,11
11381,0.92,3955,test,11
11382,1.0,3958,test,11
11383,1.0,3961,test,11
11384,1.0,3967,test,11
11385,1.0,3969,test,11
11386,1.0,3976,test,11
11387,1.0,3989,test,11
11388,1.0,3991,test,11
11389,0.7619047619047619,4007,test,11
11390,0.9166666666666666,4011,test,11
11391,0.7368421052631579,4017,test,11
11392,0.8636363636363636,4027,test,11
11393,1.0,4040,test,11
11394,1.0,4042,test,11
11395,1.0,4047,test,11
11396,1.0,4051,test,11
11397,1.0,4062,test,11
11398,0.8823529411764706,4068,test,11
11399,1.0,4071,test,11
11400,0.9130434782608695,4078,test,11
11401,1.0,4084,test,11
11402,0.7777777777777778,4086,test,11
11403,0.7,4091,test,11
11404,0.9130434782608695,4092,test,11
11405,1.0,4095,test,11
11406,1.0,4099,test,11
11407,0.84,4101,test,11
11408,1.0,4105,test,11
11409,1.0,4109,test,11
11410,1.0,4115,test,11
11411,1.0,4136,test,11
11412,1.0,4147,test,11
11413,1.0,4151,test,11
11414,1.0,4152,test,11
11415,0.9166666666666666,4159,test,11
11416,1.0,4162,test,11
11417,1.0,4169,test,11
11418,0.92,4173,test,11
11419,0.72,4176,test,11
11420,1.0,4206,test,11
11421,0.9565217391304348,4210,test,11
11422,1.0,4213,test,11
11423,1.0,4216,test,11
11424,1.0,4222,test,11
11425,1.0,4234,test,11
11426,1.0,4236,test,11
11427,0.8695652173913043,4241,test,11
11428,1.0,4248,test,11
11429,1.0,4249,test,11
11430,1.0,4264,test,11
11431,0.84,4266,test,11
11432,0.84,4270,test,11
11433,1.0,4279,test,11
11434,0.9130434782608695,4286,test,11
11435,1.0,4287,test,11
11436,0.9473684210526315,4297,test,11
11437,1.0,4304,test,11
11438,1.0,4309,test,11
11439,0.92,4310,test,11
11440,1.0,4326,test,11
11441,0.92,4327,test,11
11442,1.0,4353,test,11
11443,0.9166666666666666,4357,test,11
11444,0.8695652173913043,4360,test,11
11445,1.0,4364,test,11
11446,0.8260869565217391,4371,test,11
11447,1.0,4379,test,11
11448,0.782608695652174,4381,test,11
11449,1.0,4382,test,11
11450,1.0,4385,test,11
11451,1.0,4389,test,11
11452,1.0,4400,test,11
11453,1.0,4401,test,11
11454,1.0,4404,test,11
11455,1.0,4410,test,11
11456,1.0,4415,test,11
11457,1.0,4423,test,11
11458,0.92,4426,test,11
11459,1.0,4432,test,11
11460,0.84,4433,test,11
11461,1.0,4438,test,11
11462,1.0,4444,test,11
11463,0.92,4452,test,11
11464,1.0,4455,test,11
11465,0.9583333333333334,4457,test,11
11466,0.95,4461,test,11
11467,1.0,4462,test,11
11468,1.0,4468,test,11
11469,0.8636363636363636,4471,test,11
11470,1.0,4481,test,11
11471,0.92,4485,test,11
11472,1.0,4494,test,11
11473,1.0,4518,test,11
11474,1.0,4521,test,11
11475,0.9523809523809523,4532,test,11
11476,0.7894736842105263,4535,test,11
11477,0.8,4537,test,11
11478,1.0,4540,test,11
11479,1.0,4547,test,11
11480,1.0,4560,test,11
11481,0.9565217391304348,4563,test,11
11482,1.0,4566,test,11
11483,1.0,4567,test,11
11484,1.0,4573,test,11
11485,1.0,4588,test,11
11486,1.0,4596,test,11
11487,0.9375,4597,test,11
11488,1.0,4598,test,11
11489,1.0,4602,test,11
11490,1.0,4617,test,11
11491,1.0,4626,test,11
11492,1.0,4628,test,11
11493,0.8333333333333334,4629,test,11
11494,0.9130434782608695,4636,test,11
11495,1.0,4643,test,11
11496,0.95,4660,test,11
11497,0.8421052631578947,4661,test,11
11498,1.0,4663,test,11
11499,1.0,4673,test,11
11500,1.0,4686,test,11
11501,0.84,4690,test,11
11502,1.0,4710,test,11
11503,1.0,4714,test,11
11504,1.0,4716,test,11
11505,0.92,4718,test,11
11506,0.64,4720,test,11
11507,0.6956521739130435,4732,test,11
11508,1.0,4733,test,11
11509,1.0,4744,test,11
11510,1.0,4750,test,11
11511,1.0,4759,test,11
11512,0.9565217391304348,4760,test,11
11513,1.0,4776,test,11
11514,1.0,4777,test,11
11515,1.0,4779,test,11
11516,1.0,4781,test,11
11517,1.0,4788,test,11
11518,0.9523809523809523,4793,test,11
11519,0.8421052631578947,4798,test,11
11520,0.9565217391304348,1,val,12
11521,1.0,2,val,12
11522,1.0,21,val,12
11523,1.0,25,val,12
11524,1.0,37,val,12
11525,1.0,38,val,12
11526,1.0,45,val,12
11527,0.8333333333333334,50,val,12
11528,0.92,59,val,12
11529,0.75,67,val,12
11530,0.92,72,val,12
11531,1.0,77,val,12
11532,1.0,93,val,12
11533,1.0,105,val,12
11534,1.0,108,val,12
11535,1.0,114,val,12
11536,1.0,116,val,12
11537,0.8181818181818182,124,val,12
11538,1.0,133,val,12
11539,0.9090909090909091,152,val,12
11540,1.0,161,val,12
11541,0.9,176,val,12
11542,1.0,197,val,12
11543,0.9545454545454546,200,val,12
11544,0.95,204,val,12
11545,1.0,211,val,12
11546,1.0,217,val,12
11547,1.0,225,val,12
11548,1.0,227,val,12
11549,1.0,229,val,12
11550,0.9166666666666666,231,val,12
11551,0.8695652173913043,244,val,12
11552,1.0,264,val,12
11553,1.0,270,val,12
11554,1.0,300,val,12
11555,0.9545454545454546,307,val,12
11556,1.0,316,val,12
11557,1.0,338,val,12
11558,1.0,352,val,12
11559,1.0,362,val,12
11560,1.0,369,val,12
11561,1.0,370,val,12
11562,0.9,372,val,12
11563,1.0,385,val,12
11564,1.0,388,val,12
11565,1.0,405,val,12
11566,1.0,416,val,12
11567,1.0,434,val,12
11568,1.0,435,val,12
11569,1.0,437,val,12
11570,0.8636363636363636,441,val,12
11571,1.0,442,val,12
11572,1.0,443,val,12
11573,1.0,450,val,12
11574,1.0,452,val,12
11575,1.0,457,val,12
11576,1.0,480,val,12
11577,0.92,482,val,12
11578,1.0,490,val,12
11579,1.0,491,val,12
11580,1.0,496,val,12
11581,0.9523809523809523,507,val,12
11582,1.0,508,val,12
11583,1.0,511,val,12
11584,1.0,521,val,12
11585,0.9,533,val,12
11586,0.9166666666666666,539,val,12
11587,1.0,545,val,12
11588,0.84,548,val,12
11589,0.85,563,val,12
11590,1.0,570,val,12
11591,0.9583333333333334,571,val,12
11592,1.0,572,val,12
11593,1.0,573,val,12
11594,0.9130434782608695,586,val,12
11595,1.0,591,val,12
11596,1.0,599,val,12
11597,1.0,604,val,12
11598,1.0,606,val,12
11599,0.68,608,val,12
11600,1.0,612,val,12
11601,1.0,615,val,12
11602,1.0,619,val,12
11603,1.0,628,val,12
11604,1.0,635,val,12
11605,1.0,639,val,12
11606,1.0,645,val,12
11607,1.0,652,val,12
11608,1.0,660,val,12
11609,0.9130434782608695,665,val,12
11610,1.0,667,val,12
11611,1.0,680,val,12
11612,0.8235294117647058,682,val,12
11613,1.0,691,val,12
11614,1.0,692,val,12
11615,1.0,703,val,12
11616,1.0,708,val,12
11617,1.0,735,val,12
11618,1.0,742,val,12
11619,1.0,747,val,12
11620,0.9545454545454546,749,val,12
11621,1.0,752,val,12
11622,1.0,753,val,12
11623,0.7272727272727273,754,val,12
11624,1.0,764,val,12
11625,1.0,769,val,12
